1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08,1.4663e-08
1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08,1.4322e-08
1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08,1.3995e-08
1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08,1.368e-08
1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08,1.3376e-08
1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08,1.3084e-08
1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08,1.2802e-08
1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08,1.253e-08
1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08,1.2267e-08
1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08,1.2014e-08
1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08,1.1769e-08
